ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
134.208.3.55,dns.csie.ndhu.edu.tw.,TW,,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-03-23T12:28:06Z,2015-01-11T06:42:59Z
91.222.196.193,,IR,,,,false,0.98,2019-03-23T12:28:04Z,2015-01-11T06:46:50Z
66.29.193.136,host136.193.29.66.static.maximumasp.com.,US,,,,false,0.82,2019-03-23T12:28:12Z,2015-01-11T06:47:31Z
50.199.247.186,mail.emievans.com.,US,Newport,Microsoft DNS 6.0.6002 (17725FAC),,false,0.99,2019-03-23T12:28:04Z,2015-01-11T06:49:35Z
94.253.95.238,,RU,Ivanteyevka,,,false,0.99,2019-03-23T12:28:05Z,2015-01-11T06:49:36Z
65.111.169.170,shackmocha.com.,US,Fort Lauderdale,,,false,0.93,2019-03-23T12:28:04Z,2015-01-11T06:50:16Z
91.121.85.55,ns352646.ovh.net.,FR,,9.3.4-P1.1,,false,0.99,2019-03-23T12:28:04Z,2015-01-11T06:56:00Z
195.117.104.84,,PL,,,,false,0.99,2019-03-23T12:28:04Z,2015-01-11T07:03:40Z
62.32.21.1,,CH,,dnsmasq-2.45,,false,0.99,2019-03-23T12:28:04Z,2015-01-11T07:07:58Z
82.78.234.51,static-82-78-234-51.rdsnet.ro.,RO,Bucharest,PowerDNS Authoritative Server 3.3.1 (jenkins@autotest.powerdns.com built 20131217194128 mockbuild@),,false,0.98,2019-03-23T12:28:04Z,2015-01-11T07:08:36Z
200.56.117.252,static-200-56-117-x.digitalags.net.,MX,Aguascalientes,,,true,0.96,2019-03-23T12:28:06Z,2015-01-11T07:12:25Z
86.53.125.110,mail.jitc.co.uk.,GB,Frome,,,false,0.98,2019-03-23T12:28:04Z,2015-01-11T07:13:19Z
118.143.33.22,,HK,Central,,,false,0.99,2019-03-23T12:28:06Z,2015-01-11T07:15:07Z
181.143.10.186,interaseo.com.co.,CO,Medellín,,,false,0.97,2019-03-23T12:28:05Z,2015-01-11T07:19:18Z
89.179.247.73,1z2x.static.corbina.ru.,RU,Moscow,,,false,0.97,2019-03-23T12:28:08Z,2015-01-11T07:19:27Z
187.62.217.82,mail2.locar.com.br.,BR,São Paulo,Microsoft DNS 6.0.6002 (17725FAC),,false,0.98,2019-03-23T12:28:06Z,2015-01-11T07:23:40Z
177.0.32.117,,BR,Inaciolandia,dnsmasq-2.52,,true,0.85,2019-03-23T12:28:07Z,2015-01-11T07:29:14Z
206.248.136.16,mail.matthewssouthwest.com.,CA,Toronto,,,false,0.98,2019-03-23T12:28:06Z,2015-01-11T07:30:40Z
109.168.43.86,86.43.168.109.cust.ip.kpnqwest.it.,IT,Forlì,PowerDNS Recursor 4.1.11 (built Jan 31 2019 20:15:53 by buildbot@61e57b148e18),,false,0.87,2019-03-23T12:28:05Z,2015-01-11T07:33:04Z
218.239.218.250,,KR,,,,false,0.96,2019-03-23T12:28:10Z,2015-01-11T07:35:29Z
204.8.88.71,md02.readytechs.com.,US,New York,,,false,0.98,2019-03-23T12:28:09Z,2015-01-11T07:36:06Z
221.155.237.102,,KR,,,,false,0.34,2019-03-23T12:28:10Z,2015-01-11T07:41:04Z
125.139.134.164,,KR,,,,false,0.99,2019-03-23T12:28:11Z,2015-01-11T07:42:07Z
219.122.40.84,,JP,Ibaraki,Microsoft DNS 6.0.6002 (17725FAC),,false,0.99,2019-03-23T12:28:08Z,2015-01-11T07:42:58Z
89.26.249.70,mail.vectweb.pt.,PT,,Microsoft DNS 6.0.6002 (17724D35),,false,0.99,2019-03-23T12:28:06Z,2015-01-11T07:43:42Z
60.248.107.176,60-248-107-176.HINET-IP.hinet.net.,TW,Taipei,,,false,0.99,2019-03-23T12:28:11Z,2015-01-11T07:43:43Z
109.227.238.19,109-227-238-019.mynts.ru.,RU,Tomsk,,,false,0.98,2019-03-23T12:28:07Z,2015-01-11T07:43:44Z
188.165.197.101,ns209827.ovh.net.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:28:06Z,2015-01-11T07:44:13Z
211.22.54.187,211-22-54-187.HINET-IP.hinet.net.,TW,Taipei,,,false,0.98,2019-03-23T12:28:08Z,2015-01-11T07:47:14Z
41.224.244.11,,TN,,dnsmasq-2.23,,false,0.94,2019-03-23T12:28:07Z,2015-01-11T07:52:21Z
176.67.48.22,enode-176-67-48-22.pppoe.omsk.smartkom.ru.,RU,Omsk,,,false,0.99,2019-03-23T12:28:08Z,2015-01-11T07:52:57Z
89.26.249.65,vectweb.pt.,PT,,Microsoft DNS 6.0.6002 (17724D35),,false,0.99,2019-03-23T12:28:07Z,2015-01-11T07:57:47Z
50.42.95.71,,US,Crossville,dnsmasq-2.40,,true,0.94,2019-03-23T12:28:08Z,2015-01-11T08:00:42Z
213.82.20.189,host189-20-static.82-213-b.business.telecomitalia.it.,IT,Cisano Bergamasco,,,false,0.98,2019-03-23T12:28:07Z,2015-01-11T08:02:34Z
91.121.85.86,ns352677.ovh.net.,FR,,,,false,0.99,2019-03-23T12:28:07Z,2015-01-11T08:03:06Z
153.142.244.46,p30046-ipngnfx01sapodori.hokkaido.ocn.ne.jp.,JP,Matsudo,,,false,0.92,2019-03-23T12:28:10Z,2015-01-11T08:08:53Z
46.38.235.212,v2201211144269634.yourvserver.net.,DE,,dnsmasq-2.55,,true,0.98,2019-03-23T12:28:07Z,2015-01-11T08:11:59Z
38.100.4.5,,US,,dnsmasq-2.75,,false,0.94,2019-03-23T12:28:08Z,2015-01-11T08:12:03Z
89.179.247.154,nix0id.static.corbina.ru.,RU,Moscow,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-03-23T12:28:08Z,2015-01-11T08:17:14Z
220.149.56.99,,KR,Seoul,,,false,0.99,2019-03-23T12:28:12Z,2015-01-11T08:18:11Z
185.32.5.65,,PL,,,,false,0.97,2019-03-23T12:28:07Z,2015-01-11T08:19:01Z
77.236.66.181,77.236.66.181.impuls-perm.ru.,RU,Perm,,,false,0.88,2019-03-23T12:28:08Z,2015-01-11T08:19:32Z
72.48.119.148,72-48-119-148.static.grandenetworks.net.,US,Frisco,,,false,0.72,2019-03-23T12:28:09Z,2015-01-11T08:19:52Z
113.32.113.133,113x32x113x133.ap113.ftth.ucom.ne.jp.,JP,Sumida,,,false,0.90,2019-03-23T12:28:09Z,2015-01-11T08:20:37Z
190.111.9.76,,GT,,,,false,0.33,2019-03-23T12:28:09Z,2015-01-11T08:20:37Z
89.221.247.15,,SE,,,,false,0.99,2019-03-23T12:28:08Z,2015-01-11T08:21:16Z
212.56.212.194,fr3.markgoods01.com.,MD,,dnsmasq-2.76,,false,0.98,2019-03-23T12:28:08Z,2015-01-11T08:23:33Z
46.188.14.8,broadband-46-188-14-8.2com.net.,RU,Moscow,,,false,0.86,2019-03-23T12:28:08Z,2015-01-11T08:24:34Z
195.117.104.87,,PL,,,,false,0.99,2019-03-23T12:28:08Z,2015-01-11T08:24:52Z
153.142.244.17,p30017-ipngnfx01sapodori.hokkaido.ocn.ne.jp.,JP,Matsudo,,,false,0.92,2019-03-23T12:28:10Z,2015-01-11T08:25:01Z
50.42.95.29,,US,Crossville,dnsmasq-2.40,,true,0.52,2019-03-23T12:28:09Z,2015-01-11T08:25:47Z
148.233.179.84,customer-148-233-179-84.uninet.net.mx.,MX,Centro,9.9.4-RedHat-9.9.4-38.el7_3.3,,true,0.97,2019-03-23T12:28:10Z,2015-01-11T08:26:20Z
210.11.76.60,146132-4.gw.connect.com.au.,AU,Darling Point,,,false,0.84,2019-03-23T12:28:13Z,2015-01-11T08:27:03Z
14.49.221.145,,KR,,,,false,0.98,2019-03-23T12:28:13Z,2015-01-11T08:27:27Z
80.11.186.55,lneuilly-657-1-51-55.w80-11.abo.wanadoo.fr.,FR,Saint-Jean-Bonnefonds,,,false,0.99,2019-03-23T12:28:12Z,2015-01-11T08:29:56Z
202.167.215.51,,KR,,,,false,0.99,2019-03-23T12:28:14Z,2015-01-11T08:31:36Z
212.154.239.78,,KZ,,PowerDNS Recursor 4.1.4 (built Aug 31 2018 11:35:40 by buildbot@5c2a07a68304),,false,0.90,2019-03-23T12:28:10Z,2015-01-11T08:33:36Z
182.18.169.215,static-182-18-169-215.ctrls.in.,IN,,Microsoft DNS 6.0.6002 (17724655),,false,0.99,2019-03-23T12:28:11Z,2015-01-11T08:35:42Z
50.42.95.37,,US,Crossville,dnsmasq-2.40,,true,0.52,2019-03-23T12:28:10Z,2015-01-11T08:38:18Z
173.75.115.210,static-173-75-115-210.lsanca.fios.frontiernet.net.,US,Huntington Beach,,,false,0.97,2019-03-23T12:28:11Z,2015-01-11T08:38:52Z
79.142.91.131,79-142-91-131.obit.ru.,RU,,,,false,0.96,2019-03-23T12:28:11Z,2015-01-11T08:38:53Z
60.249.19.166,60-249-19-166.HINET-IP.hinet.net.,TW,Taichung,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.99,2019-03-23T12:28:16Z,2015-01-11T08:40:27Z
103.241.145.9,static-103-241-145-9.ctrls.in.,IN,,,,false,0.99,2019-03-23T12:28:12Z,2015-01-11T08:44:42Z
70.100.50.41,static-70-100-50-41.dsl2.brv.mn.frontiernet.net.,US,Farmington,dnsmasq-2.40,,false,0.89,2019-03-23T12:28:11Z,2015-01-11T08:46:06Z
209.215.70.3,crimetracker.jpso.com.,US,Metairie,Microsoft DNS 6.0.6002 (17724D35),,false,0.99,2019-03-23T12:28:12Z,2015-01-11T08:47:27Z
70.100.50.1,static-70-100-50-1.dsl2.brv.mn.frontiernet.net.,US,Farmington,dnsmasq-2.40,,true,0.89,2019-03-23T12:28:11Z,2015-01-11T08:47:37Z
153.142.244.29,p30029-ipngnfx01sapodori.hokkaido.ocn.ne.jp.,JP,Matsudo,,,false,0.93,2019-03-23T12:28:13Z,2015-01-11T08:51:21Z
60.248.132.181,sndns01.senao.com.,TW,Taipei,,,false,0.96,2019-03-23T12:28:13Z,2015-01-11T08:52:00Z
207.99.46.118,,US,Flemington,dnsmasq-2.76,,false,0.66,2019-03-23T12:28:12Z,2015-01-11T08:55:49Z
82.159.246.254,82.159.246.254.static.user.ono.com.,ES,,,,false,0.98,2019-03-23T12:28:13Z,2015-01-11T08:58:18Z
59.120.147.65,59-120-147-65.HINET-IP.hinet.net.,TW,Taipei,,,false,0.98,2019-03-23T12:28:14Z,2015-01-11T09:00:39Z
213.136.88.31,saas1.net.,DE,Nuremberg,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.97,2019-03-23T12:28:12Z,2015-01-11T09:01:21Z
134.0.108.138,,RU,Odintsovo,dns,,false,0.89,2019-03-23T12:28:12Z,2015-01-11T09:05:59Z
31.146.223.30,223-146-216-30.dsl.utg.ge.,GE,Tbilisi,dnsmasq-2.35,,false,0.99,2019-03-23T12:28:13Z,2015-01-11T09:06:44Z
195.158.103.219,as10p219.access.maltanet.net.,MT,Zabbar,,,false,0.97,2019-03-23T12:28:13Z,2015-01-11T09:10:14Z
202.6.209.1,ns1.angkasa.net.id.,ID,Jakarta,,,false,0.98,2019-03-23T12:28:15Z,2015-01-11T09:10:34Z
195.67.104.161,ns.ivf.se.,SE,Lilla Edet,,,false,0.97,2019-03-23T12:28:16Z,2015-01-11T09:11:10Z
75.150.2.227,gfoo.com.,US,Kingsburg,,,false,0.91,2019-03-23T12:28:13Z,2015-01-11T09:11:33Z
210.61.68.103,210-61-68-103.HINET-IP.hinet.net.,TW,Kaohsiung City,Microsoft DNS 6.1.7600 (1DB04228),,false,0.98,2019-03-23T12:28:14Z,2015-01-11T09:12:35Z
195.34.237.111,,RU,Lipetsk,,,false,0.99,2019-03-23T12:28:13Z,2015-01-11T09:13:04Z
37.59.45.224,ns3000175.ip-37-59-45.eu.,FR,,,,false,0.99,2019-03-23T12:28:13Z,2015-01-11T09:14:30Z
185.27.39.69,p.1819.is.,IS,Reykjavik,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:28:13Z,2015-01-11T09:16:19Z
190.221.138.218,host218.190-221-138.telmex.net.ar.,AR,,dnsmasq-2.55,,true,0.71,2019-03-23T12:28:15Z,2015-01-11T09:17:34Z
63.136.98.2,,US,Corona,,,false,0.98,2019-03-23T12:28:14Z,2015-01-11T09:17:57Z
203.113.132.171,,VN,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:28:19Z,2015-01-11T09:18:59Z
153.142.16.11,p41011-ipngnfx01hodogaya.kanagawa.ocn.ne.jp.,JP,Chiyoda-ku,,,false,0.91,2019-03-23T12:28:15Z,2015-01-11T09:20:04Z
177.206.29.230,177.206.29.230.static.gvt.net.br.,BR,Serra,dnsmasq-2.79,,false,0.98,2019-03-23T12:28:14Z,2015-01-11T09:20:54Z
180.70.94.117,,KR,Namyangju,,,false,0.24,2019-03-23T12:28:18Z,2015-01-11T09:22:09Z
62.81.238.230,mailhost.a2000.es.,ES,,,,false,0.98,2019-03-23T12:28:14Z,2015-01-11T09:23:51Z
62.169.90.143,62.169.90.143.rev.optimus.pt.,PT,,,,false,0.93,2019-03-23T12:28:17Z,2015-01-11T09:24:01Z
62.94.103.93,ip-103-93.sn1.clouditalia.com.,IT,,,,false,0.72,2019-03-23T12:28:14Z,2015-01-11T09:24:20Z
88.220.69.152,88.220.69.152.energint.net.,PL,Iwonicz,,,false,0.97,2019-03-23T12:28:14Z,2015-01-11T09:24:29Z
213.24.237.210,,RU,,,,false,0.91,2019-03-23T12:28:15Z,2015-01-11T09:26:26Z
46.44.131.65,rt131bb44-46-65.routit.net.,NL,Ridderkerk,,,false,0.90,2019-03-23T12:28:18Z,2015-01-11T09:26:44Z
82.135.247.68,82-135-247-68.static.zebra.lt.,LT,Sventoji,,,false,0.99,2019-03-23T12:28:14Z,2015-01-11T09:26:53Z
59.125.103.238,59-125-103-238.HINET-IP.hinet.net.,TW,Taipei,,,false,0.41,2019-03-23T12:28:17Z,2015-01-11T09:29:55Z
190.228.9.110,,AR,,,,false,0.95,2019-03-23T12:28:16Z,2015-01-11T09:30:48Z
46.105.14.199,ns3.avandis.fr.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:28:18Z,2015-01-11T09:35:43Z
118.163.43.218,118-163-43-218.HINET-IP.hinet.net.,TW,Hualien City,Microsoft DNS 6.0.6002 (17724D35),,false,0.99,2019-03-23T12:28:16Z,2015-01-11T09:37:03Z
204.225.44.3,,CA,,4.9.7-T1B,,true,0.98,2019-03-23T12:28:18Z,2015-01-11T09:39:36Z
195.239.76.122,,RU,St Petersburg,,,true,0.95,2019-03-23T12:28:17Z,2015-01-11T09:45:27Z
103.13.97.200,ns12.ctrlscloud.com.,IN,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.97,2019-03-23T12:28:17Z,2015-01-11T09:48:24Z
64.50.237.174,anymidrdns201.any.tds.net.,US,,Do you really need to know this. If so please call me looking it up here is rude,,false,0.99,2019-03-23T12:28:16Z,2015-01-11T09:48:39Z
14.198.92.130,014198092130.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.86,2019-03-23T12:28:16Z,2015-01-11T09:50:31Z
220.73.139.8,,KR,,,,false,0.99,2019-03-23T12:28:24Z,2015-01-11T09:51:22Z
79.142.91.130,79-142-91-130.obit.ru.,RU,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.97,2019-03-23T12:28:16Z,2015-01-11T09:51:31Z
59.120.147.62,www.chengwen.com.tw.,TW,Taipei,,,false,0.98,2019-03-23T12:28:18Z,2015-01-11T09:54:29Z
195.97.74.14,uranus.infotrade.gr.,GR,Athens,,,false,0.98,2019-03-23T12:28:20Z,2015-01-11T09:55:58Z
109.86.225.220,220.225.86.109.triolan.net.,UA,Kharkiv,,,false,0.97,2019-03-23T12:28:16Z,2015-01-11T09:57:10Z
212.41.206.121,121.206.41.212.static.wline.lns.sme.cust.swisscom.ch.,CH,Lausanne,dnsmasq-2.48,,true,0.66,2019-03-23T12:28:16Z,2015-01-11T09:59:55Z
69.199.69.230,plrdns00pub.dev.cbeyond.net.,US,Atlanta,Served by POWERDNS 3.0.1 $Id: packethandler.cc 2231 2011-07-11 07:25:27Z ahu $,,false,0.99,2019-03-23T12:28:17Z,2015-01-11T09:59:56Z
212.91.233.211,212-91-233-211.dynamic.dns-net.de.,DE,Koenigs Wusterhausen,9.9.9-P1,,false,0.99,2019-03-23T12:28:16Z,2015-01-11T10:02:31Z
60.251.54.85,60-251-54-85.HINET-IP.hinet.net.,TW,Taipei,,,false,0.99,2019-03-23T12:28:19Z,2015-01-11T10:03:46Z
195.77.90.230,,ES,,,,false,0.99,2019-03-23T12:28:20Z,2015-01-11T10:10:10Z
87.197.66.242,edunet-static-242.87-197-66.telecom.sk.,SK,,,,false,0.99,2019-03-23T12:28:17Z,2015-01-11T10:10:52Z
77.65.28.246,d28-246.icpnet.pl.,PL,Murowana Goslina,,,false,0.99,2019-03-23T12:28:35Z,2015-01-11T10:12:10Z
92.86.82.218,srv3.pnpartners.ro.,RO,,,,false,0.98,2019-03-23T12:28:17Z,2015-01-11T10:15:53Z
146.120.64.85,85.64.120.146.static.unetcom.ru.,RU,St Petersburg,,,false,0.99,2019-03-23T12:28:18Z,2015-01-11T10:21:58Z
121.52.206.129,ns1.asiasoftsea.com.,SG,,9.3.3rc2,,false,0.93,2019-03-23T12:28:18Z,2015-01-11T10:22:10Z
123.30.50.177,static.vnpt.vn.,VN,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.93,2019-03-23T12:28:25Z,2015-01-11T10:22:56Z
210.161.199.114,ns.niigata-kotsu.co.jp.,JP,,9.9.4-RedHat-9.9.4-61.el7_5.1,,true,0.98,2019-03-23T12:28:19Z,2015-01-11T10:22:57Z
211.128.72.2,ains.tomakomai.or.jp.,JP,,AinsDNSServer,,false,0.98,2019-03-23T12:28:20Z,2015-01-11T10:25:27Z
58.96.69.4,4.69.96.58.static.exetel.com.au.,AU,Melbourne,,,true,0.82,2019-03-23T12:28:20Z,2015-01-11T10:28:26Z
84.53.94.28,84-53-94-28.wxdsl.nl.,NL,Hoogeveen,,,true,0.51,2019-03-23T12:28:18Z,2015-01-11T10:28:36Z
62.169.90.152,62.169.90.152.rev.optimus.pt.,PT,,,,false,0.93,2019-03-23T12:28:21Z,2015-01-11T10:35:46Z
91.183.84.105,105.84-183-91.adsl-static.isp.belgacom.be.,BE,Antwerp,DNSServer,,false,0.99,2019-03-23T12:28:17Z,2015-01-11T10:36:17Z
42.61.17.138,,SG,Singapore,dnsmasq-2.43,,true,0.86,2019-03-23T12:28:20Z,2015-01-11T10:37:56Z
219.95.17.105,17.95.219.in-addr.arpa.static.tm.net.my.,MY,,,,false,0.70,2019-03-23T12:28:37Z,2015-01-11T10:38:58Z
211.128.72.4,server.cubet.com.,JP,,AinsDNSServer,,false,0.98,2019-03-23T12:28:20Z,2015-01-11T10:40:35Z
203.251.80.32,,KR,,,,false,0.97,2019-03-23T12:28:23Z,2015-01-11T10:41:54Z
114.134.162.53,114-134-162-53.static.nztechnologygroup.com.,NZ,Auckland,,,false,0.98,2019-03-23T12:28:25Z,2015-01-11T10:42:16Z
77.108.27.202,77-108-27-202-static.bbbell.com.,IT,Rivarolo Canavese,dnsmasq-2.45,,false,0.98,2019-03-23T12:28:18Z,2015-01-11T10:45:17Z
213.180.182.149,149.182.180.213.static.wline.lns.sme.cust.swisscom.ch.,CH,Geneva,dnsmasq-2.48,,true,0.80,2019-03-23T12:28:19Z,2015-01-11T10:46:24Z
62.94.197.238,ip-197-238.sn1.clouditalia.com.,IT,,,,false,0.50,2019-03-23T12:28:19Z,2015-01-11T10:48:49Z
119.246.36.176,119246036176.ctinets.com.,HK,Shatin,,,true,0.97,2019-03-23T12:28:20Z,2015-01-11T10:50:25Z
66.199.229.222,66-199-229-222.reverse.ezzi.net.,US,Katy,Microsoft DNS 6.0.6002 (17725FAC),,false,0.98,2019-03-23T12:28:19Z,2015-01-11T10:50:54Z
198.55.48.232,198-55-48-232.static-ip.ravand.ca.,CA,Toronto,dnsmasq-2.48,,false,0.98,2019-03-23T12:28:20Z,2015-01-11T10:51:03Z
201.247.58.46,,SV,,dnsmasq-2.52,,true,0.90,2019-03-23T12:28:21Z,2015-01-11T10:55:22Z
62.181.196.227,227.196.181.62.in-addr.dgcsystems.net.,SE,Linghem,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.99,2019-03-23T12:28:19Z,2015-01-11T10:56:43Z
5.83.92.254,254-92-83-5-red-servicios.onlycable.es.,ES,Morón de la Frontera,,,false,0.99,2019-03-23T12:28:20Z,2015-01-11T10:58:04Z
212.143.250.228,,IL,,dnsmasq-2.15,,false,0.95,2019-03-23T12:28:20Z,2015-01-11T10:59:13Z
196.200.80.86,ns1.orangemali.com.,ML,,<HIDDEN>,,false,0.97,2019-03-23T12:28:21Z,2015-01-11T11:03:56Z
37.128.61.36,37-128-61-36.static.ip.netia.com.pl.,PL,Gryfino,,,false,0.96,2019-03-23T12:28:20Z,2015-01-11T11:11:24Z
218.208.55.1,,MY,,9.4.1-P1,,false,0.99,2019-03-23T12:28:22Z,2015-01-11T11:11:37Z
190.11.141.105,mail.arrowvt.com.ar.,AR,Venado Tuerto,9.8.1-P1,,true,0.98,2019-03-23T12:28:24Z,2015-01-11T11:13:17Z
195.184.83.114,,PL,Warsaw,,,false,0.95,2019-03-23T12:28:20Z,2015-01-11T11:13:31Z
210.16.201.146,,KR,,,,false,0.99,2019-03-23T12:28:25Z,2015-01-11T11:14:15Z
209.3.157.151,,US,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:28:21Z,2015-01-11T11:16:05Z
153.142.16.27,p41027-ipngnfx01hodogaya.kanagawa.ocn.ne.jp.,JP,Chiyoda-ku,,,false,0.90,2019-03-23T12:28:22Z,2015-01-11T11:17:08Z
89.207.66.231,,RU,Kstovo,,,false,0.99,2019-03-23T12:28:20Z,2015-01-11T11:18:26Z
221.165.235.34,,KR,,,,false,0.98,2019-03-23T12:28:25Z,2015-01-11T11:18:56Z
62.122.103.59,,RU,Dmitrov,,,false,0.98,2019-03-23T12:28:21Z,2015-01-11T11:20:09Z
189.55.193.173,bd37c1ad.static.virtua.com.br.,BR,São Bernardo do Campo,dnsmasq-2.40,,true,0.95,2019-03-23T12:28:22Z,2015-01-11T11:20:57Z
185.78.120.20,srv-ldst-name20.abbeoo.net.,CH,,9.9.5-9+deb8u16-Debian,,true,0.98,2019-03-23T12:28:21Z,2015-01-11T11:22:50Z
181.114.56.42,network56-host42.netsys.hn.,HN,San Pedro Sula,,,false,0.87,2019-03-23T12:28:22Z,2015-01-11T11:23:58Z
195.97.74.84,mercury.infotrade.gr.,GR,Athens,,,false,0.98,2019-03-23T12:28:21Z,2015-01-11T11:24:07Z
88.119.254.143,88-119-254-143.static.zebra.lt.,LT,Anykščiai,,,false,0.99,2019-03-23T12:28:21Z,2015-01-11T11:25:16Z
109.73.91.70,host-70-91-73-109.connesi.it.,IT,Montegranaro,dnsmasq-2.55,,true,0.97,2019-03-23T12:28:21Z,2015-01-11T11:26:23Z
24.43.51.19,rrcs-24-43-51-19.west.biz.rr.com.,US,Palmdale,dnsmasq-2.66,,false,0.97,2019-03-23T12:28:22Z,2015-01-11T11:29:42Z
93.99.16.41,,CZ,,,,false,0.96,2019-03-23T12:28:21Z,2015-01-11T11:30:00Z
119.207.255.36,,KR,,,,false,0.97,2019-03-23T12:28:30Z,2015-01-11T11:31:59Z
153.142.16.29,p41029-ipngnfx01hodogaya.kanagawa.ocn.ne.jp.,JP,Chiyoda-ku,,,false,0.93,2019-03-23T12:28:23Z,2015-01-11T11:38:43Z
203.48.140.4,ns0.calvaryhospital.com.au.,AU,Canberra,,,false,0.99,2019-03-23T12:28:24Z,2015-01-11T11:39:21Z
62.94.103.91,ip-103-91.sn1.clouditalia.com.,IT,,,,false,0.68,2019-03-23T12:28:22Z,2015-01-11T11:39:33Z
118.163.117.107,118-163-117-107.HINET-IP.hinet.net.,TW,Taipei,,,false,0.78,2019-03-23T12:28:25Z,2015-01-11T11:39:44Z
77.232.27.10,,RU,Moscow,,,false,0.95,2019-03-23T12:28:23Z,2015-01-11T11:40:43Z
61.47.57.28,,SG,,,,false,0.95,2019-03-23T12:28:25Z,2015-01-11T11:41:07Z
168.126.246.2,,KR,,,,false,0.98,2019-03-23T12:28:27Z,2015-01-11T11:41:38Z
81.116.141.156,host156-141-static.116-81-b.business.telecomitalia.it.,IT,,dnsmasq-2.45,,true,0.99,2019-03-23T12:28:23Z,2015-01-11T11:41:40Z
190.64.140.242,r190-64-140-242.ir-static.anteldata.net.uy.,UY,Montevideo,,,false,0.98,2019-03-23T12:28:24Z,2015-01-11T11:41:40Z
95.154.173.200,,RU,Voskresensk,,,false,0.98,2019-03-23T12:28:23Z,2015-01-11T11:42:52Z
85.214.142.126,h2341785.stratoserver.net.,DE,Berlin,,,false,0.99,2019-03-23T12:28:22Z,2015-01-11T11:43:36Z
218.48.223.50,,KR,Gwacheon-si,,,false,0.97,2019-03-23T12:28:28Z,2015-01-11T11:47:43Z
46.37.25.6,www.thefuturecity.com.,IT,Arezzo,,,false,0.97,2019-03-23T12:28:23Z,2015-01-11T11:48:26Z
87.229.195.62,,RU,,PowerDNS Recursor 4.1.9 (built Jan 21 2019 10:09:32 by buildbot@bce9de2a25a5),,false,0.90,2019-03-23T12:28:24Z,2015-01-11T11:50:53Z
153.142.16.28,p41028-ipngnfx01hodogaya.kanagawa.ocn.ne.jp.,JP,Chiyoda-ku,,,false,0.89,2019-03-23T12:28:25Z,2015-01-11T11:54:06Z
213.33.133.18,,RU,Skhodnya,PowerDNS Recursor 4.1.9 (built Jan 21 2019 10:09:32 by buildbot@bce9de2a25a5),,false,0.90,2019-03-23T12:28:24Z,2015-01-11T11:55:26Z
59.125.103.244,mail.aem.com.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.99,2019-03-23T12:28:25Z,2015-01-11T11:57:03Z
213.16.59.164,213-16-59-164.ip.btc-net.bg.,BG,,,,false,0.99,2019-03-23T12:28:27Z,2015-01-11T11:59:15Z
219.166.16.122,dns.ksoft.co.jp.,JP,,,,false,1.00,2019-03-23T12:28:26Z,2015-01-11T11:59:46Z
188.18.7.79,,RU,Shadrinsk,dnsmasq-2.52,,false,0.98,2019-03-23T12:28:25Z,2015-01-11T12:00:08Z
222.122.179.40,,KR,Seoul,,,true,0.98,2019-03-23T12:28:28Z,2015-01-11T12:01:27Z
195.97.74.9,phovos.infotrade.gr.,GR,Athens,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.96,2019-03-23T12:28:25Z,2015-01-11T12:05:16Z
87.244.194.118,118.194.244.87.in-addr.arpa.,SK,Dolne Sl'azany,,,false,0.98,2019-03-23T12:28:24Z,2015-01-11T12:06:12Z
88.84.193.186,mail.kui-lytk.ru.,RU,Khimki,Microsoft DNS 6.1.7601 (1DB14556),,false,0.99,2019-03-23T12:28:25Z,2015-01-11T12:06:59Z
213.123.250.165,smtp1.objectbase.co.uk.,GB,Dagenham,,,false,0.99,2019-03-23T12:28:24Z,2015-01-11T12:07:53Z
212.104.65.203,,RU,,,,false,0.97,2019-03-23T12:28:27Z,2015-01-11T12:10:24Z
60.249.185.88,60-249-185-88.HINET-IP.hinet.net.,TW,Kaohsiung City,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-03-23T12:28:34Z,2015-01-11T12:12:23Z
65.111.167.182,spicemist.com.,US,Fort Lauderdale,dnsmasq-2.48,,true,0.92,2019-03-23T12:28:25Z,2015-01-11T12:13:20Z
202.30.58.1,ns.youngdong.ac.kr.,KR,,,,false,0.98,2019-03-23T12:28:30Z,2015-01-11T12:15:10Z
